spot,maturity,atm_iv,a,b,rho,m,sigma,true_sigma
58.47716504772602,1.3887595840111853,0.17358681770881915,0.031457774774077754,0.14517939915564124,-0.6892113499449314,-0.15158692727506393,0.0001,0.1608749187313609
275.11829540077827,1.6090801347636312,0.17670560262339532,0.035405531386781326,0.12788159536393268,-0.5524585996944893,-0.12441886896513607,0.0001,0.16784168941360197
158.01312862306202,0.5583974186801888,0.23441023538996064,0.0294677014183929,0.12659730634295094,-0.4377626915997919,-0.06893506695056036,0.0001,0.08291082885970213
396.12785072651184,1.454187779647501,0.21376963729991041,0.033593509787586066,0.1993901204244763,-0.19333967780413297,0.14561840070413937,0.06668991150195422,0.1459074167423854
365.1854885054606,0.8197442347390862,0.2551027861465499,0.020205463053573836,0.22319317900267752,-0.6862191588739535,0.04261266227244051,0.06972483524984696,0.11567422559458747
100.93757318172395,0.24425919640464439,0.2625307902034431,0.013797268945681113,0.11295103628762013,-0.3809069424536144,-0.03339416287717063,0.0326984124706643,0.08393348307016857
198.90064704784197,0.7732096197568993,0.16433683808350963,0.0001,0.11050620597446467,-0.37366942230937306,-0.009122523985347289,0.11927620479396972,0.09211828741115237
280.45633901496115,1.852235237466401,0.17695471200711443,0.03775101508999854,0.17691488683926854,-0.2597221870059126,-0.09655670402469523,0.0001,0.18964429066271557
385.7943609010771,1.4892459203430066,0.18452878358929306,0.016998769993505233,0.2849244841686978,-0.337123469591619,-0.018168325792855895,0.16395150484879623,0.16362024993338822
457.3995165039645,1.8501320356223547,0.18665176470534944,0.0784481614949783,0.13214839778660875,-0.3460777027858104,0.013768002762712152,0.0001,0.19994982454429144
234.74836488416682,0.3927704575049174,0.23317600984583856,0.020774383392526196,0.10548352711226856,-0.6125364665050359,-0.025994247112461163,0.041219317393707995,0.08539799269893707
363.4502389448981,0.4966088699625307,0.2748360190456757,0.0025552341263584692,0.3057663894863596,-0.5862983882145891,-0.08129209009955696,0.1270249273346045,0.08838470325116131
257.26775542060705,1.9945027897438363,0.157198095686005,0.03439108050817066,0.11828385497856796,-0.5578540640392072,-0.11839098199097786,0.0001,0.20837702083260362
323.64047772255634,0.6927042371826406,0.1760309420200003,0.00993013277749183,0.062370804749866435,-0.24948627590472883,0.06886326747210979,0.0001,0.10214510377592226
72.49077697352352,1.040152595016224,0.1942969758507275,0.0030016772957314865,0.1449196820472108,-0.12526134045284465,0.10699465080091537,0.18289097183271263,0.14265129820146383
339.1851185206334,1.34035731410977,0.18214709907158608,0.0018389897615710459,0.07880080579459048,-0.323930791446165,-0.06988867053833354,0.38321695181634485,0.1512852904439535
140.8670099344204,0.1912723390140159,0.42862573374169477,0.01618035532505432,0.22752436926275063,-0.5591744316542899,0.0016277887428245352,0.06752039872747033,0.06743121908678999
160.1581289694961,0.49496545749203963,0.1163245876533346,0.005594883033317257,0.05515873491481678,-0.6423271167098743,-0.05236017050519564,0.020173782717200245,0.08813792210022027
78.1196569813925,0.24327667174761242,0.26012346530449565,0.007294128681818765,0.11665333124791272,-0.8715191167701332,0.04606200456660213,0.01817141656959565,0.07450696596836538
87.52637212356444,0.926650571873297,0.24994231204172682,0.0001,0.27143102549397563,-0.2428805180955956,0.11650428609113543,0.14297881893324382,0.11787817205167204
321.9494956973242,1.9132470074451888,0.17013807199167522,0.05934155967572786,0.12756291224592592,0.2834243675968314,0.10845043231882835,0.0001,0.1957188569336796
449.24415853232773,1.6870745571227974,0.17352335348475453,0.0014334682994935279,0.2281644483926779,-0.4336913974391905,-0.06026193594655996,0.273947751253546,0.16971075414971262
76.91672705814497,0.7846245464723871,0.29845610959112906,0.0023693668950402367,0.22718521393255647,-0.34679520767924743,0.09647026979105329,0.2037287099675557,0.12951624887763952
381.3740443316138,0.18916816309347761,0.35595053919313496,0.015112005168258051,0.1817425315976735,-0.7648206068201094,0.03004874721848601,0.021549011338111837,0.05411043489501529
282.21241427415123,1.6180569825117015,0.1598244020175782,0.03854378565776065,0.11866003995967883,-0.009522077928283293,0.11481651300567808,0.0001,0.16670993894003905
118.60658390697684,1.4558931488457063,0.16804967150203273,0.0001,0.34354047513110914,-0.3948946058216084,-0.08630517873080802,0.17358005818997752,0.15818993389351538
121.35427638167722,1.3846270553258635,0.25505948266992073,0.004374508815392795,0.25981071532079864,-0.1867406434255344,-0.030962832681978837,0.2259995186471076,0.16074138184055617
337.3085302380454,0.8458207400489061,0.19922149353916185,0.020745780847956842,0.045939890577463775,-0.07688269635720466,0.11270704825761997,0.0001,0.12354417608906584
142.44632253938767,1.258067827981763,0.20974664075157176,0.02264230734966698,0.1443862976986392,-0.18987499148571227,0.12364957714134639,0.06503523279907539,0.13063177592803615
229.91310524141997,0.7124814790272568,0.19710280218392146,0.015712191546950572,0.05514752000017712,-0.15205125605539843,0.09654298422114399,0.0001,0.11063493586154696
331.02755135547267,0.6769139749606111,0.30029373936238607,0.029856536160153217,0.21329449733968064,-0.6078248477759263,0.06966016913697153,0.03083609600515043,0.10964027853458058
275.5529321100821,0.7255611282635459,0.25368240119568136,0.026786506862316473,0.18682755416738925,-0.5778026677522291,0.0605113341507669,0.0001,0.10862624609572281
406.56927021089086,0.39665706778139226,0.3017893735718863,0.013762670246869542,0.18625715428583522,-0.7372976604627289,0.09574456454265604,0.03658852785468844,0.08558280314671943
354.3425329464202,1.6478714545883246,0.1817104611169137,0.050135638483328214,0.06264055676647748,-0.9893609361901152,-0.09082046988486595,0.04403319621642843,0.173348571783455
80.62316501110007,1.6812110145207932,0.19079388391434504,0.05753289227101501,0.1465924292806482,-0.9869293493091728,0.0008414814468876984,0.022015603221184062,0.16922064603118267
403.11766814205635,0.8552494986256164,0.22763224246011637,0.0001,0.25318876682181873,-0.4240913005134903,-0.02446832660174079,0.15132202698035974,0.11672770455407691
376.22164176417925,1.5266941929988733,0.19281161217673395,0.01072374625761117,0.22958345032776792,0.17539860325706982,0.22388389822015806,0.1873188341493425,0.16201289884525252
233.8178817224361,1.8296813800481146,0.21487151530519077,0.05470954585791282,0.16056673039376293,-0.2567729566575563,0.08911804070101641,0.0001,0.21035542970387514
481.65757500462684,1.883557101254181,0.1934509712451237,0.019717062764576944,0.18874341888532167,-0.3330394360224738,0.021151976158500504,0.21160676161609543,0.18883293664018252
144.5863743111429,1.762304466315271,0.17145154469461024,0.046844350076140975,0.1231909623704122,-0.5210420080099246,-0.09649223200210764,0.0001,0.17701933655832539
212.9778624561994,0.9949740195955911,0.2023412902637198,0.008331181171091199,0.2592936307871776,-0.41001937437203195,-0.05253399394860402,0.1430247641933069,0.1254974220800039
480.85252594101104,0.2815729701743513,0.40452452126263816,0.0001,0.2744856941331315,-0.7952296531683664,0.07626250207592056,0.09901189970803179,0.06418054104658268
351.0226848634799,1.4184380831232561,0.18738306759333645,0.05012879235862374,0.15026061569238036,-0.5652520756671576,-0.013845143975381799,0.0001,0.16991544948912646
164.51065765136656,1.0785864914455525,0.15645947745627628,0.02805057972062428,0.1888228024943263,-0.24953508345334321,0.0017406948667448565,0.0001,0.12685639410045493
67.89924100561566,0.12646845362234022,0.3372116409374263,0.004724303768954405,0.2698600350813594,-0.6094676880077822,-0.01009736322110075,0.04299543465368877,0.06378693137276702
471.12690488793453,1.4483379258351967,0.18677581827169318,0.030286312110484458,0.08311758124437446,-0.4697617338865133,0.041492754200236265,0.0001,0.14887830407682104
257.31624822905064,0.6585390370719515,0.20468457087395406,0.0001,0.20109167837810005,-0.5353220274779373,-0.12297801923391342,0.16283294046722363,0.10387052670580794
204.40218070787014,0.503790068366254,0.230271346372569,0.003229387121886951,0.14810211230846,-0.2979220227458528,-0.015281940607572559,0.16828373855924725,0.10032668599600304
251.92884412389395,0.3642153125567771,0.3108868044823712,0.019426735979262002,0.1546187196331577,-0.634720610634909,0.008380306475195538,0.046244142910879533,0.08204491532321867
387.9943582021694,0.10244139914995097,0.3811542105565612,0.004305303293128563,0.12092217892136217,-0.8578559390235014,0.006937319734387929,0.0841158445353161,0.05643350787367459
149.15294999541402,1.6867860554392238,0.2312920232578372,0.0017885144811390487,0.21088316285204298,-0.2857637759804927,-0.07559773199825948,0.2916270234180179,0.16794183852494088
425.46432988359504,0.28660670771276386,0.33496776409202483,0.0001,0.2228578452099275,-0.6210102618912846,0.020028755021141077,0.11767054986111358,0.08404239386468527
92.79687004454345,1.9292093719064032,0.21562407592105567,0.07826762318759735,0.11853128525022065,-0.9963585313248202,-0.10401270086880368,0.0001,0.18572951004737007
199.32261439277562,1.2539707514647236,0.08115830531663812,0.012593003009428021,0.07255577341177472,-0.22909706563707746,0.013813475996822002,0.0001,0.1498920057942184
186.46473873845179,1.9464220928314246,0.24260098888284215,0.008343599531356214,0.2815829466325161,0.07368138632340457,0.03764671398618165,0.2567748378866836,0.18508017177578723
292.91847219304464,1.2458061177940234,0.2091470659534567,0.02149836503178177,0.20553992109910962,-0.12642268841376747,0.1256024633552314,0.1524456559098006,0.13255313688259412
57.484846375470475,1.8315956693833562,0.18050831076113943,0.020287500455768877,0.31551600010192027,-0.47311786881339324,-0.1077578015639582,0.21419424893882263,0.18032436602760454
145.83001821756955,1.1206998450846177,0.14433173637580005,0.012781166777072856,0.1039676766902733,-0.2229287863094599,-0.021823250112738668,0.10229495264733217,0.12442930309543879
496.5551811722038,0.5171729889865183,0.299027944868653,0.011464035154851657,0.21739070469552152,-0.6953840033167399,0.06762674032922344,0.07830939116238689,0.09858151035818916
302.64851666741265,1.673561129454268,0.22573917896315912,0.0001,0.3661634666381206,-0.47803040433644967,-0.05815900506319201,0.23195992458384065,0.197597831383117
318.2911917147237,1.8454396393923518,0.19401551224987076,0.039241447880936225,0.09202575986260658,-0.23377145830202847,-0.05533189719834833,0.0001,0.18848933568333
474.72301160904647,1.7899424799752313,0.2266945251024349,0.07786751087844743,0.14475546050730476,-0.9538431911567344,-0.06889673521073655,0.0001,0.17749616290163195
176.2605848805295,0.7811772430070876,0.2638249481001954,0.0001,0.225217292726842,-0.3844645191679983,0.1405172624451462,0.12093018737031101,0.09997498332482357
467.69181248794035,0.8248296502742543,0.2166323110011122,0.04426109272252674,0.20994523204347104,-0.6970117772238469,-0.03140275610081609,0.0001,0.12443120662570718
147.06335184328583,1.6838644067752297,0.19880358119391248,0.05929295783756167,0.09986801204502209,-0.42643109162978904,-0.013470922964563873,0.0001,0.16434569969040597
245.0577026736959,0.5617520562586926,0.22938265645972716,0.0001,0.1488440371703371,-0.39798695529442024,0.0928972296285113,0.19004924323751088,0.09187267208096728
166.18790695169102,0.3711158442953425,0.2405458295524696,0.008108416317268859,0.1244120853546787,-0.45489282825949456,0.03278455654759284,0.06760788019909442,0.08693327488631976
385.13000953491934,0.5468199457428558,0.20962524166670557,0.0014893023684102859,0.16399825247520305,-0.5756568630947428,0.06684965925468934,0.08922140885053564,0.09223197367116927
423.39750701042465,1.2390261482084053,0.26033020504821375,0.0001,0.31621979263128913,-0.4627665127139501,-0.005820102747452181,0.21875604855548308,0.1324178683766074
159.43842698985975,0.07375946598534286,0.5420906946551405,0.008685764406767304,0.29762507817588324,-0.776207081306021,-0.03927459487353113,0.06085142254774646,0.049518581681996875
287.8995402733452,0.44061712668682984,0.23745541593241576,0.010274766878511801,0.13066695753308077,-0.6003511393620109,0.10200006715820921,0.0001,0.07545265261496086
173.45296995938037,0.9838204023546763,0.20798496270480632,0.030136201267901848,0.25024763425718893,-0.3413640819820337,-0.028747166123703143,0.08576073227069692,0.13962696752329862
278.3005845661203,0.254742772922232,0.25836514018917245,0.011521616949830171,0.1721311949289973,-0.6257190128739479,-0.06756756963967042,0.04228019944209567,0.06587500313637379
59.59336249343197,0.2994577668113371,0.286673870466436,0.022526435429856318,0.15527803777418187,-0.5609576379380259,0.01995363076444139,0.011728590906273564,0.07748519560955844
145.37468834920415,1.7358746903096043,0.2285595100867784,0.07746598384810216,0.17659788168414792,-0.456514631143181,0.07437242736616913,0.04817623697950442,0.1715255678204839
480.16715013208824,0.09617177055682544,0.1666588578161144,0.0001,0.05482850374930837,-0.53782543882625,-0.04276797159106174,0.04291105123914584,0.04606163188520641
332.07650621834443,0.35257809925531247,0.2938103978048014,0.009905506662377208,0.16104964739250602,-0.498140914283579,0.08031647740998965,0.07156355172750052,0.07583384541358856
409.29782343703533,1.0598728763057974,0.17561042032652466,0.0001,0.23708276346944196,-0.461949258542494,-0.04641407514199731,0.20234681943818097,0.12895172875133404
140.7246613285551,0.37797655557311594,0.2668990146093776,0.009314222213361483,0.187630745928186,-0.49685352610326894,0.0018709008478464387,0.05766717359447721,0.07398609126134827
128.52197930930652,0.6474469127415085,0.1578546936934779,0.01676469805761849,0.0543980074428398,-0.6992159734762589,-0.03520683090378086,0.0001,0.10906731076899501
79.78417323000616,1.0547000756373823,0.19344478698758324,0.031654450937251354,0.12719438959580487,-0.4697546971340849,-0.048374140231622606,0.0001,0.14421324595292978
247.54708903178866,0.19906046080764866,0.31843091861893263,0.0001,0.26263358583371527,-0.7588901623102116,-0.047625578442405773,0.10117382883935296,0.06534855202667668
240.53617748583713,1.3420132881535831,0.1515531971977674,0.04283099392788321,0.20291557328206522,-0.3208025040040439,0.013668955871772324,0.0001,0.16011439382246875
71.83671130208275,1.1832818108857444,0.18845976877691928,0.0001,0.33361002789217203,-0.7463574012216277,-0.18619981438838362,0.1756082306964015,0.11611593946142448
276.19776974947683,1.953600228888826,0.19038528122582815,0.055213666914527865,0.2567247659267742,-0.47726119176873416,-0.08779237826652028,0.1367083690343477,0.2225226144237647
112.22669397657253,1.1308121590815967,0.2576045197052036,0.011414316783329052,0.20457390282608084,-0.5548501106766712,0.10157609928756804,0.15816034349323913,0.12011951352619232
439.47492127219937,0.6609327967694542,0.20544900134379868,0.015623262548760404,0.22369681342162542,-0.7061027089045101,-0.053974037746334316,0.09470427501595866,0.10642879656384893
354.3979370179773,1.1962356826501666,0.20643395720199267,0.039794151272602295,0.1210388631241148,-0.20714433151141232,-0.013832788476048456,0.0001,0.15665117957514357
225.59891297679366,0.43685974461601434,0.2918559419149564,0.015454986568737679,0.1639432510196318,-0.38240739556728953,0.04253229735097316,0.07191402051969215,0.09545339408419506
280.9671741556717,0.9169617608149276,0.22801063291319382,0.03465297709097719,0.23596276559657098,-0.5906596404252786,-0.023322262186651267,0.0001,0.1255922286772911
165.85225696843685,0.2265606024304888,0.29853084424279397,0.0001,0.13137328235302345,-0.6437521556819003,0.007011366789802065,0.15622787260647616,0.06761196551417092
162.8744930823513,0.7117742943554177,0.25387458140494296,0.0001,0.2530902519494887,-0.407883396619903,0.07829775095203072,0.13116629982887515,0.10368343889725336
228.51198475080716,0.5061861939420224,0.283599610180191,0.03241599608364065,0.2313358727477574,-0.5024549718622424,-0.04140386256566508,0.0001,0.0800292272119745
368.090808722251,1.5017553569211082,0.24523884330101142,0.04346099672879035,0.29259474981233513,-0.4407034039094684,-0.08344764002223583,0.11898972248751717,0.16180916613085725
190.12754437177495,1.991604540640084,0.1701622072527213,0.06348641719799798,0.09700418894828833,-0.999,0.01394296295146625,0.0001,0.1929764462445251
235.1492854381935,0.6905602493003438,0.10806778826969173,0.0001,0.09406028761927332,-0.6355224274427506,-0.05314819526781917,0.1352243071646682,0.10574042483018865
363.7668396313033,1.0280790615724351,0.20864569261585206,0.040399864070454074,0.22534278875260172,-0.5244933188465446,-0.036667650845595416,0.05191549785534359,0.13893532078686047
252.58179122305623,1.2892387122914033,0.2133942810951856,0.029493151482153063,0.23909701459878221,-0.11030747006590988,-0.029451160614372564,0.11917629074211704,0.15863096275150154
435.49307026036854,1.3008760296528201,0.14745894964699388,0.0001,0.28899524927720066,-0.8028237944647872,-0.3216016463363106,0.1780667172389622,0.15773449766640416
248.9523445441053,0.11087008331011228,0.4598611502469704,0.0015708616057904718,0.12984427679348964,-0.3118516889677777,0.11937767270090101,0.10863422851965242,0.06811541334401428
229.25120898210096,0.07970391196851435,0.622211821649099,0.011524347000421771,0.21766245569303222,-0.858824838601938,0.04255430637852818,0.06205382641288039,0.06158020882219456
237.9568048043444,1.6338378327660277,0.21607899331695488,0.05754241724044542,0.17511895413872275,-0.562653292448798,-0.05796628628452295,0.011971941668747198,0.16683972603837002
112.72391818491869,0.1304787753054883,0.31047349850999273,0.004676378695376387,0.17774823793788913,-0.6560715572658016,-0.0377310469860733,0.07510233105673837,0.0707199116700261
396.4898366684158,1.3207893392728494,0.2148336942699797,0.041466332419021146,0.21586637799925845,-0.40200155525826914,-0.010187716505577777,0.07504538683058959,0.16372647252559944
275.87665980888903,1.7072979277563862,0.2096527996335495,0.0221803335115003,0.32009123068017487,-0.07858910101417124,0.07106920221302211,0.1598999605629527,0.18398560261748279
492.18422971330176,0.21866690608137368,0.18783737976579096,0.007325845001583715,0.067180277374212,-0.8983545441701623,0.021948468180647305,0.0001,0.06593426557163264
482.9965132833981,0.8796511553068618,0.20237741809301862,0.008807680694931597,0.17614095964441,-0.3171526612242726,0.05545732478258134,0.10661759265975075,0.10908895463222386
164.57601728326253,0.9865509312152139,0.13948946648398078,0.02045244813577093,0.05297370461045564,-0.8863823800156133,0.004180453547916544,0.0001,0.1321476704883138
185.1767513871676,1.2942454116985451,0.15652095011310435,0.04033787802013949,0.1956858581614875,-0.40857904520728405,0.009725863781248035,0.0001,0.12993652150130325
65.15481501683487,0.2206438393121815,0.3181294716012204,0.0001,0.2222900503371059,-0.5450454894371026,0.05414538565774335,0.07293740712383924,0.0736335159353784
438.6918339796328,1.935908746580269,0.21306783560377632,0.0001,0.29899579354368894,0.0662887936699884,0.17807390007735305,0.24290335354068018,0.21622572032291965
279.70301545583163,1.728784632217274,0.17326056845889204,0.056409295131765715,0.16909678722669533,-0.5065698375488312,0.005341327514166508,0.0001,0.1766854322069963
426.29558314515583,1.4289097467642278,0.20226088252663937,0.0001,0.29907290223500904,0.20922523989479813,0.19866487016373666,0.15850964806719545,0.15088913404516638
75.50720827603095,1.0098438098356064,0.19075378477945892,0.03844744207762001,0.19161087175786462,-0.803492437948948,-0.06864846321753579,0.0001,0.12632622052622694
479.592416586055,0.17445775300856392,0.23927475421000755,0.0017343943315576505,0.08692212985486131,-0.7958240118693012,-0.09962539770668914,0.12534093262232526,0.07345274181684715
289.12295715298444,1.698939411860728,0.13741344457675847,0.0001,0.16771278027438447,-0.6265235019071057,-0.19403464347469332,0.3056825146979548,0.16578625726039115
423.82098180918086,0.47609158947669533,0.2401995090615855,0.017654968763768913,0.23835946633333005,-0.742789224365472,0.03036142214473841,0.041299996324946485,0.05525540491657883
427.89374309276013,0.27449156013868287,0.25874272403736476,0.008568668938208244,0.11165563360950331,-0.5324755040103476,-0.023079103904115855,0.11191931599150134,0.0633417451139219
391.8524917952748,1.6669240324443775,0.20078111100268214,0.0001,0.26594410869359564,0.11015200161566593,0.118842809980025,0.20562513122168574,0.1921653602546022
214.90976007918647,1.0946396964097558,0.21294910532887487,0.030608316517447623,0.17884913106438852,-0.4625678329587295,-0.06217082309880474,0.028266545485770622,0.12411439668639247
493.2973168533853,1.903025183302502,0.18250541137371756,0.0001,0.15843679798525379,-0.22101369146081434,0.01144650719857403,0.3798736446503568,0.19967150406132914
445.39630307865946,1.5084066569404024,0.20271364027336675,0.002540187111096972,0.20009269075144678,-0.2695465768246949,-0.024755155682478682,0.268636169551937,0.16161417454842733
487.8560910503322,0.8173612307455013,0.22342165707194708,0.010986374092607205,0.27337988014021725,-0.11875643038737131,-0.058429702609227495,0.09459591777326726,0.10022790116209511
338.22399086512496,1.9845094084468593,0.1922370607977892,0.014485797965014743,0.49117567386552796,-0.6921017034853407,-0.25403609574433045,0.17239127928528725,0.19153306830031436
484.726723163507,1.5473995515240768,0.24747848715877008,0.04838196810346497,0.22986440278522224,-0.11493155006647024,-0.02044019458075548,0.0001,0.172563172100785
113.95943310670219,1.4316115438915473,0.206805413843676,0.0013721049231719498,0.1726292479684576,-0.37870550015125093,-0.020814596428156373,0.310388744407491,0.15446324341571047
441.21679619057676,1.086620030889452,0.23707820603257831,0.04368087605947971,0.2686375510958609,-0.7574129534092423,0.010237520799796063,0.09516369114531652,0.13756198453868945
276.1498387630269,1.6690519541872246,0.1701693206163954,0.034920075147660115,0.18734662126844046,-0.7024499115864353,-0.12797626945888516,0.09991548602849812,0.17764270049921352
485.29519433536234,1.7035461044786688,0.19312842555404353,0.0001331545170052328,0.216986151368821,0.15903084015321098,0.1007549207000498,0.2428377940296548,0.16837404541925236
497.21681135043076,0.5981311688206277,0.18634966894336016,0.0057215845515937135,0.10568751368000229,-0.2086090953065374,0.046750635564061845,0.17557425963080503,0.10077483120566723
124.11304727018108,0.800135811407887,0.1692619453421474,0.02714623745739864,0.1827704131187785,-0.3631175403783496,0.007151474441593084,0.0001,0.11083108550335766
446.3331973568429,0.839748762032266,0.15249058324953407,0.017317983764747958,0.05508808109710933,-0.14656112120581702,0.09647329101340216,0.0001,0.11343569759962074
392.2477430026474,1.856995765077067,0.15952476537479274,0.0006520112096973946,0.11696494814947057,-0.5251025904000668,-0.22838865514722836,0.4548578483328543,0.19281976780813703
